category_code,normalized_name,logo_width,logo_height,country_code,city,investment_rounds,invested_companies,milestones,relationships,funding_total_usd,acquired_at,logo_ratio,name_length
semiconductor,serverengines,363,91,USA,Sunnyvale,0,0,0,3,0,2010-06-07,3.989010989010989,13
public_relations,iowa telecommunications services,99,53,USA,Newton,0,0,0,4,0,2009-11-24,1.8679245283018868,32
NA,rigzone,202,83,USA,Houston,0,0,1,1,0,2010-08-12,2.433734939759036,7
NA,vacation rentals myrtle beach travel packages,0,0,NA,NA,0,0,0,0,0,2008-03-17,NaN,45
hardware,wayport,129,60,USA,Irving,0,0,1,5,0,2008-11-10,2.15,7
enterprise,vital support systems,229,100,USA,Urbandale,0,0,0,0,0,2012-06-11,2.29,21
advertising,optimal,801,218,USA,San Francisco,0,0,2,10,7600000,2013-10-16,3.6743119266055047,7
NA,cytiva software,190,69,USA,Emeryville,0,0,0,3,0,2011-02-01,2.753623188405797,15
software,spb software,595,187,USA,Carson City,0,0,1,2,0,2011-11-28,3.1818181818181817,12
web,brightnest,360,87,USA,Denver,0,0,2,1,950000,2013-08-02,4.137931034482759,10
NA,stellarone,253,62,USA,Christiansburg,0,0,0,0,0,2013-06-10,4.080645161290323,10
NA,vacation rentals kingston plantation south carolina,0,0,NA,NA,0,0,0,0,0,2006-06-14,NaN,51
NA,premier content links,0,0,NA,NA,0,0,0,1,0,2012-11-25,NaN,21
advertising,bluelithium,200,64,USA,San Jose,0,0,2,15,11500000,2007-09-04,3.125,11
biotech,andersonbrecon,400,99,USA,ROCKFORD,0,0,0,0,75000000,2013-05-13,4.040404040404041,14
NA,on demand group,0,0,NA,NA,0,0,0,1,0,2012-05-21,NaN,15
enterprise,joulex,1617,638,USA,Atlanta,0,0,2,10,17000000,2013-05-29,2.5344827586206895,6
web,webex,134,47,USA,Santa Clara,0,0,0,14,0,2007-03-15,2.851063829787234,5
consulting,affiliated computer services,173,96,USA,Dallas,0,0,2,2,0,2009-09-28,1.8020833333333333,28
biotech,aptalis pharma,278,111,CAN,Quebec,0,0,1,7,170466,2008-02-25,2.5045045045045047,14
biotech,pharmacopeia,0,0,USA,Cranbury,0,0,1,7,7630000,2008-09-24,NaN,12
biotech,hemerus medical,365,57,USA,St. Paul,0,0,0,0,0,2012-04-30,6.4035087719298245,15
NA,moldflow,0,0,NA,NA,0,0,1,3,0,2008-05-01,NaN,8
mobile,tarsin,187,95,NA,NA,0,0,1,3,0,2011-03-10,1.9684210526315788,6
web,jigocity,814,252,NA,NA,0,0,0,0,0,2011-09-12,3.2301587301587302,8
biotech,redpath integrated pathology,203,58,USA,Pittsburgh,0,0,0,3,2800718,2010-04-27,3.5,28
automotive,general parts international,0,0,USA,Raleigh,0,0,0,2,0,2013-10-16,NaN,27
software,dynatrace software,157,37,USA,Waltham,0,0,2,5,21900000,2011-07-06,4.243243243243243,18
mobile,sophia wireless,356,70,USA,Chantilly,0,0,0,0,0,2010-04-28,5.085714285714285,15
web,bankaholic,175,88,USA,San Marino,0,0,1,1,0,2008-09-23,1.9886363636363635,10
software,tek tools software,100,100,USA,Dallas,0,0,0,2,0,2010-01-27,1,18
ecommerce,uswitch communications,74,74,GBR,London,0,0,2,5,0,2006-03-16,1,22
NA,expert dynamics,0,0,ISR,Ramat Gan,0,0,0,0,450000,2009-10-15,NaN,15
security,bakbone software,193,50,USA,NA,0,0,3,5,0,2010-11-09,3.86,16
mobile,musiwave,0,0,NA,NA,0,0,1,5,0,2005-09-26,NaN,8
web,bizrate,236,90,USA,Los Angeles,0,0,2,16,0,2005-06-06,2.6222222222222222,7
NA,whipanorbit,0,0,NA,NA,0,0,0,0,0,2008-08-12,NaN,11
ecommerce,dealon,792,612,USA,Somerville,0,0,1,1,0,2011-02-15,1.2941176470588236,6
enterprise,starcite part of active network,666,179,USA,Philadelphia,0,0,1,6,15000000,2008-06-01,3.7206703910614527,31
advertising,felix,749,422,USA,New York,0,0,2,2,0,2012-08-20,1.7748815165876777,5
hardware,atritech,224,151,USA,Plymouth,0,0,0,4,0,2011-01-20,1.4834437086092715,8
ecommerce,cybercom group uk,0,0,GBR,London,0,0,0,0,0,2008-10-03,NaN,17
other,the switch,223,129,USA,Osterville,0,0,0,3,8963175,2011-03-14,1.7286821705426356,10
NA,orbiscom,183,62,IRL,Dublin,0,0,0,0,0,2009-01-05,2.9516129032258065,8
network_hosting,snapnames,215,63,USA,Portland,0,0,2,3,8800000,2012-02-08,3.4126984126984126,9
enterprise,heroku,207,78,USA,San Francisco,0,0,3,17,13020000,2010-12-08,2.6538461538461537,6
NA,pegasus technologies,116,100,ISR,NA,0,0,1,1,9800000,2010-02-03,1.16,20
software,maxis,800,517,USA,Walnut Creek,0,0,3,9,0,1997-07-28,1.5473887814313345,5
NA,promax application group,0,0,NA,NA,0,0,0,0,0,2012-05-01,NaN,24
finance,bancshares,0,0,USA,Houston,0,0,0,0,0,2013-12-09,NaN,10
NA,livedoor,0,0,JPN,Tokyo,0,0,1,1,0,2010-04-12,NaN,8
software,presidium learning,176,72,USA,Reston,0,0,0,1,9500000,2011-01-13,2.4444444444444446,18
software,wisor telecom,0,0,USA,Gaithersburg,0,0,1,3,0,2008-09-10,NaN,13
public_relations,white rock networks,0,0,USA,Richardson,0,0,0,0,15500000,2006-10-10,NaN,19
biotech,cgi pharmaceuticals,0,0,USA,Branford,0,0,1,6,0,2010-06-25,NaN,19
ecommerce,ticketmonster,215,53,KOR,Seoul,0,0,1,6,0,2011-09-16,4.056603773584905,13
NA,apache design solutions,163,62,USA,San Jose,0,0,0,0,0,2011-06-30,2.629032258064516,23
software,spheris,137,55,USA,Franklin,0,0,0,1,0,2010-04-09,2.4909090909090907,7
software,confio software,1187,325,USA,Boulder,0,0,0,5,0,2013-10-07,3.6523076923076925,15
NA,vacation rentals park city utah,0,0,NA,NA,0,0,0,0,0,2008-04-07,NaN,31
software,blue coat systems,163,42,USA,Sunnyvale,0,0,2,37,0,2011-12-09,3.880952380952381,17
NA,shovon,0,0,NA,NA,0,0,0,0,0,2010-02-18,NaN,6
advertising,sendori,331,75,NA,NA,0,0,3,9,800000,2011-11-10,4.413333333333333,7
security,trustedid,625,210,USA,Palo Alto,0,0,2,5,25000000,2013-07-08,2.9761904761904763,9
web,vicinity,170,105,USA,Sunnyvale,0,0,1,9,0,2002-10-22,1.619047619047619,8
other,arinc,302,81,USA,Annapolis,0,0,1,1,0,2013-08-11,3.728395061728395,5
NA,legerity,0,0,NA,NA,0,0,0,1,0,2007-06-25,NaN,8
network_hosting,challenge games,166,133,USA,Austin,0,0,3,11,14500000,2010-06-03,1.2481203007518797,15
enterprise,catapult communications,0,0,USA,Mountain View,0,0,0,1,0,2009-05-11,NaN,23
software,kiko,176,80,NA,NA,0,0,1,4,50000,2006-08-26,2.2,4
games_video,ragdoll production,838,414,NA,NA,0,0,0,2,0,2013-09-16,2.024154589371981,18
games_video,sometrics,178,46,USA,El Segundo,0,0,4,10,5550000,2011-09-20,3.869565217391304,9
NA,mobile365 fka inphomatch,150,150,NA,NA,0,0,1,4,13500000,NA,1,24
NA,proprius,0,0,NA,NA,0,0,0,1,0,2008-02-26,NaN,8
software,spendradar,0,0,USA,Chicago,0,0,0,0,0,2012-09-01,NaN,10
mobile,grandcentral,200,49,USA,Fremont,0,0,4,9,4000000,2007-07-01,4.081632653061225,12
advertising,mokono,259,47,DEU,Berlin,0,0,1,2,0,2011-09-15,5.51063829787234,6
enterprise,salesforce buddy media,1329,296,USA,New York,0,0,3,24,90000000,2012-06-04,4.489864864864865,22
advertising,cbs outdoor,237,37,USA,New York,0,0,1,1,0,2013-07-16,6.405405405405405,11
enterprise,the peer group,212,28,CAN,Kitchener,0,0,0,0,0,2009-08-01,7.571428571428571,14
NA,newriver,203,56,USA,Andover,0,0,1,5,20580000,2010-08-17,3.625,8
mobile,scartel,74,95,RUS,Moscow,0,0,0,1,0,2013-10-02,0.7789473684210526,7
web,musicmatch,411,143,USA,NA,1,1,1,9,0,2004-09-01,2.874125874125874,10
mobile,way systems,210,150,USA,Woburn,0,0,3,2,22000000,2010-09-01,1.4,11
enterprise,verisign dbms,0,0,NA,NA,0,0,0,5,0,2008-04-30,NaN,13
biotech,chemgenex pharmaceuticals,174,151,AUS,Geelong Vic,0,0,1,4,0,2011-03-29,1.1523178807947019,25
advertising,classic graphics,181,87,USA,Charlotte,0,0,0,2,0,2013-12-02,2.0804597701149423,16
NA,gilon business insight,147,71,ISR,Rosh Haayin,0,0,1,0,0,2010-03-25,2.0704225352112675,22
mobile,crowdcompass,440,150,USA,Portland,0,0,2,5,1300000,2012-06-19,2.933333333333333,12
NA,onlinereputationservices,0,0,NA,NA,0,0,0,0,0,2012-01-16,NaN,24
NA,planprescriber,301,67,NA,NA,0,0,0,0,0,2010-05-03,4.492537313432836,14
games_video,pickspal,200,53,USA,Mountain View,0,0,2,2,15000000,2009-03-16,3.7735849056603774,8
semiconductor,national semiconductor,159,49,USA,Santa Clara,1,1,0,70,0,2011-04-04,3.2448979591836733,22
software,siperian,465,44,USA,Foster City,0,0,1,9,25000000,2010-01-29,10.568181818181818,8
web,docverse,551,151,USA,San Francisco,0,0,4,8,1300000,2009-12-05,3.6490066225165565,8
network_hosting,sharepoint hosting,355,53,NA,NA,0,0,0,0,0,2008-06-28,6.69811320754717,18
NA,newsworld international,150,139,NA,NA,0,0,0,0,0,2004-05-01,1.079136690647482,23
semiconductor,micro networks,297,42,USA,Worcester,0,0,0,2,0,2009-11-23,7.071428571428571,14
biotech,carepoint,0,0,USA,Cincinnati,0,0,0,1,27000000,2013-06-17,NaN,9
software,automotive,0,0,NA,NA,0,0,0,1,0,2008-07-18,NaN,10
web,cyworld,294,81,KOR,Seoul,0,0,4,1,0,2003-08-05,3.6296296296296298,7
web,fflick,116,70,NA,NA,0,0,2,4,0,2011-01-25,1.6571428571428573,6
games_video,openfeint,232,61,USA,Burlingame,0,0,2,6,3000000,2011-04-21,3.80327868852459,9
ecommerce,netthruput,330,99,NA,NA,0,0,0,0,0,2009-05-01,3.3333333333333335,10
games_video,funtank,268,147,USA,New York,0,0,2,2,0,2011-12-11,1.8231292517006803,7
mobile,bubbleshare,230,51,CAN,Toronto,0,0,0,5,0,2007-01-04,4.509803921568627,11
enterprise,servidyne,314,103,USA,Atlanta,0,0,0,0,0,2011-06-27,3.0485436893203883,9
software,vcg,102,109,USA,Roswell,0,0,1,4,0,2010-10-21,0.9357798165137615,3
advertising,adxpose,185,60,USA,Seattle,0,0,2,7,22800000,2011-08-03,3.0833333333333335,7
other,kvux com,226,81,NA,NA,0,0,1,1,0,2013-03-28,2.7901234567901234,8
games_video,5min media,891,467,USA,NY,0,0,2,11,12800000,2010-09-28,1.9079229122055674,10
NA,mtem limited,0,0,GBR,Edinburgh,0,0,1,1,13234657,2007-06-01,NaN,12
NA,motorola wireless,105,108,NA,NA,0,0,1,5,0,2010-07-19,0.9722222222222222,17
enterprise,paycycle,152,78,NA,NA,0,0,2,9,0,2009-06-02,1.9487179487179487,8
consulting,the work connection,418,40,USA,St Paul,0,0,0,0,0,2013-10-01,10.45,19
enterprise,worldwide compensation,190,97,USA,Redwood City,0,0,0,0,0,2009-09-15,1.958762886597938,22
NA,micromet,0,0,NA,NA,0,0,1,2,0,2012-01-26,NaN,8
news,babble,77,74,USA,New York,0,0,2,6,6250000,2011-11-14,1.0405405405405406,6
biotech,geodigm,765,74,USA,Chanhassen,0,0,0,0,0,2009-02-27,10.337837837837839,7
software,agile software,454,480,USA,San Jose,0,0,2,17,0,2007-01-01,0.9458333333333333,14
biotech,clarient,200,117,USA,Aliso Viejo,0,0,1,5,40000000,2010-10-22,1.7094017094017093,8
NA,mercury interactive,160,40,USA,Mountain View,0,0,2,51,0,2006-07-26,4,19
web,dmarc broadcasting,250,130,USA,NA,0,0,2,1,0,2006-01-01,1.9230769230769231,18
web,digital insight,208,72,USA,Westlake Village,0,0,2,6,0,2013-12-02,2.888888888888889,15
software,servers,335,50,NA,NA,0,0,0,0,0,2013-12-02,6.7,7
public_relations,computer pro,306,113,USA,Duluth,0,0,0,0,0,2009-08-03,2.7079646017699117,12
biotech,stiefel,162,83,USA,Research Triangle Park,0,0,1,5,0,2009-04-20,1.9518072289156627,7
software,neolane,187,61,FRA,Arcueil,0,0,1,3,33580000,2013-06-27,3.0655737704918034,7
web,getty images,157,39,GBR,London,1,1,2,24,0,2008-02-25,4.0256410256410255,12
web,getty images,157,39,GBR,London,1,1,2,24,0,2008-02-25,4.0256410256410255,12
software,securent,164,56,USA,Mountain View,0,0,1,2,0,2007-11-01,2.9285714285714284,8
hardware,sanyo,138,49,NA,NA,0,0,0,2,0,2009-12-10,2.816326530612245,5
web,associated content,215,72,USA,Denver,0,0,3,12,21400000,2010-05-18,2.986111111111111,18
web,kaboose,261,97,USA,NA,0,0,4,4,0,2009-04-01,2.6907216494845363,7
biotech,entrigue surgical,343,68,USA,San Antonio,0,0,0,1,14878234,2013-07-02,5.044117647058823,17
biotech,healthtronics,137,76,USA,Austin,0,0,0,0,0,2010-05-06,1.8026315789473684,13
biotech,brachysciences,176,92,USA,Oxford,0,0,0,1,0,2008-07-25,1.9130434782608696,14
hardware,translucent,223,83,USA,Palo Alto,0,0,1,8,0,2008-06-27,2.6867469879518073,11
advertising,quattro wireless,201,57,USA,Waltham,0,0,4,17,28300000,2010-01-05,3.526315789473684,16
software,obs,207,90,AUS,Melbourne,0,0,0,1,0,2013-09-23,2.3,3
web,ars technica,277,84,USA,Chicago,0,0,2,11,0,2008-05-16,3.2976190476190474,12
semiconductor,intellon,147,46,USA,Ocala,0,0,0,7,18000000,2009-09-11,3.1956521739130435,8
biotech,qlt usa,0,0,NA,NA,0,0,0,0,0,2009-10-01,NaN,7
biotech,icagen,143,98,USA,Durham,0,0,0,2,5000000,2011-10-28,1.4591836734693877,6
software,braintree,190,49,USA,Chicago,0,0,2,10,69000000,2013-09-26,3.877551020408163,9
NA,happysns,0,0,NA,NA,0,0,1,1,0,2011-12-29,NaN,8
enterprise,goldleaf financial solutions,238,66,USA,Norcross,0,0,1,2,0,2009-08-17,3.606060606060606,28
mobile,ember,200,200,USA,Irvine,0,0,3,8,118000000,2012-05-21,1,5
NA,cellatope,0,0,NA,NA,0,0,0,0,0,2009-02-24,NaN,9
enterprise,sandforce,255,86,USA,Milpitas,0,0,2,17,46000000,2011-10-26,2.9651162790697674,9
other,salu beauty,255,72,USA,Gold River,0,0,0,3,0,2009-12-29,3.5416666666666665,11
search,jobflash,0,0,USA,Fremont,0,0,0,0,5000000,2007-03-09,NaN,8
biotech,prism pharmaceuticals,240,62,USA,King of Prussia,0,0,0,2,15000000,2011-04-18,3.870967741935484,21
games_video,webshots,147,45,USA,Corte Madera,0,0,4,10,0,2007-10-01,3.2666666666666666,8
finance,pasteuria bioscience,851,245,USA,Alachua,0,0,1,2,8350000,2012-09-19,3.473469387755102,20
software,mimosa systems,187,58,USA,Santa Clara,0,0,0,8,53816776,2010-02-22,3.2241379310344827,14
web,four11,208,65,NA,NA,0,0,1,3,0,1997-10-01,3.2,6
web,pageflakes,250,64,USA,San Francisco,0,0,5,11,4100000,2008-04-13,3.90625,10
advertising,doubleclick,156,52,USA,New York,0,0,3,105,0,2005-07-13,3,11
web,eachnet,133,67,NA,NA,0,0,0,0,0,2003-07-16,1.9850746268656716,7
biotech,eusa pharma,263,58,GBR,Oxford,0,0,0,5,54200000,2012-04-26,4.5344827586206895,11
NA,vacation rentals kingston plantation resorts,0,0,NA,NA,0,0,0,0,0,2009-03-12,NaN,44
manufacturing,elder pharamaceuticals,358,143,IND,"Andheri (W),MumBai",0,0,0,1,0,2013-11-17,2.5034965034965033,22
NA,fusionx hosting,0,0,NA,NA,0,0,0,0,0,2007-05-01,NaN,15
NA,vacation rentals wisconsin dells,0,0,NA,NA,0,0,0,0,0,2008-04-21,NaN,32
web,carbyn,341,151,CAN,London,0,0,3,3,0,2012-01-30,2.2582781456953644,6
web,bebo,200,74,USA,San Francisco,0,0,3,30,15000000,2010-06-17,2.7027027027027026,4
security,droidsecurity,895,135,ISR,Tel Aviv,0,0,1,3,0,2010-11-10,6.62962962962963,13
enterprise,starent networks,202,115,USA,Tewksbury,0,0,2,15,0,2009-12-18,1.7565217391304349,16
biotech,acclarent,111,36,USA,Menlo Park,0,0,1,9,0,2009-12-17,3.0833333333333335,9
software,interactive tko,298,68,USA,Dallas,0,0,0,0,12560000,2011-06-29,4.382352941176471,15
health,celesio,137,37,DEU,Stuttgart,0,0,0,1,0,2013-10-24,3.7027027027027026,7
hardware,broadbus technologies,149,87,USA,Libertyville,0,0,1,5,20000000,2006-07-25,1.7126436781609196,21
other,torus insurance holdings,120,72,USA,San Francisco,0,0,0,0,0,2013-07-10,1.6666666666666667,24
consulting,razorfish,1151,199,USA,Chicago,0,0,2,43,0,2009-08-09,5.78391959798995,9
software,double take software,160,39,USA,Southborough,0,0,2,1,0,2010-05-17,4.102564102564102,20
software,phase forward,260,24,USA,Waltham,0,0,1,12,0,2010-04-20,10.833333333333334,13
hardware,tri star electronics international,385,129,USA,El Segundo,0,0,0,0,0,2011-11-14,2.9844961240310077,34
NA,rmvh vacation rentals miami florida,0,0,NA,NA,0,0,0,0,0,2001-02-07,NaN,35
analytics,bluefin labs,200,200,USA,Cambridge,0,0,3,12,20350000,2013-02-04,1,12
NA,intuit real estate solutions,0,0,NA,NA,0,0,0,0,0,2010-01-15,NaN,28
software,protus ip solutions,216,42,CAN,"Ottawa, Ontario",0,0,1,3,0,2010-12-06,5.142857142857143,19
software,whale communications,465,157,USA,Fort Lee,0,0,0,5,15000000,2006-05-18,2.961783439490446,20
public_relations,crossbow technologies,603,88,USA,Milpitas,0,0,1,7,12000000,2011-06-03,6.8522727272727275,21
web,dimdim,210,61,USA,Lowell,0,0,3,10,8400000,2011-01-06,3.442622950819672,6
web,xtenterprise,0,0,NA,NA,0,0,0,0,0,2009-06-28,NaN,12
software,saf,97,67,CHE,Tagerwilen,0,0,0,0,0,2009-07-23,1.4477611940298507,3
other,orchard supply hardware,209,75,NA,NA,0,0,1,1,0,2013-06-17,2.7866666666666666,23
mobile,bullroarer,136,50,AUS,Surry Hills,0,0,1,0,0,2010-10-01,2.72,10
hardware,metrologic instruments,216,52,USA,Blackwood,0,0,0,2,0,2008-06-04,4.153846153846154,22
NA,priceminister,200,46,FRA,Paris,0,0,2,8,0,2010-06-17,4.3478260869565215,13
NA,kingston plantation vacation rentals,0,0,NA,NA,0,0,0,0,0,2008-03-11,NaN,36
NA,trivin holdings,267,129,USA,Groton,0,0,1,1,0,2011-01-10,2.0697674418604652,15
web,getty images,157,39,GBR,London,1,1,2,24,0,2012-08-15,4.0256410256410255,12
advertising,absolute radio,283,144,GBR,London,0,0,0,2,0,2008-05-31,1.9652777777777777,14
biotech,caliper life sciences,149,112,USA,Hopkinton,0,0,2,10,0,2011-09-08,1.3303571428571428,21
games_video,webshots,147,45,USA,Corte Madera,0,0,4,10,0,2002-01-01,3.2666666666666666,8
other,escreen,219,40,USA,Overland Park,0,0,0,1,0,2010-01-20,5.475,7
web,okcupid,159,80,USA,New York,0,0,3,37,6000000,2011-02-02,1.9875,7
software,akorri networks,110,50,USA,Littleton,0,0,3,5,48730000,2011-01-12,2.2,15
web,kosmix,192,54,USA,Mountain View,0,0,5,26,55000000,2011-04-18,3.5555555555555554,6
web,vantagenet,153,62,NA,NA,0,0,0,2,0,1999-06-01,2.467741935483871,10
mobile,ifrogz,107,52,USA,Logan,0,0,0,0,0,2011-06-21,2.0576923076923075,6
web,reserveamerica,139,41,USA,Ballston Spa,0,0,0,0,0,2009-01-23,3.3902439024390243,14
web,jupiterresearch,299,66,NA,NA,0,0,1,8,0,2008-07-31,4.53030303030303,15
web,digital insight,208,72,USA,Westlake Village,0,0,2,6,0,2006-12-01,2.888888888888889,15
consulting,razorfish,1151,199,USA,Chicago,0,0,2,43,0,2002-11-22,5.78391959798995,9
web,posterous,288,95,USA,San Francisco,0,0,6,13,10140000,2012-03-12,3.031578947368421,9
NA,intwine,0,0,NA,NA,0,0,0,4,0,2006-01-01,NaN,7
biotech,bioseek,98,38,USA,South San Francisco,0,0,1,4,10000000,2009-11-18,2.5789473684210527,7
biotech,biovex,294,80,GBR,Oxon,0,0,2,10,133314586,2011-01-25,3.675,6
NA,choicevendor,207,81,NA,NA,0,0,2,2,0,2010-09-22,2.5555555555555554,12
enterprise,ds3 datavaulting,151,101,USA,Chantilly,0,0,0,0,0,2009-11-12,1.495049504950495,16
web,affair match,593,140,NA,NA,0,0,0,0,0,2009-04-22,4.235714285714286,12
software,intelligroup,248,100,USA,Princeton,0,0,1,5,0,2010-06-14,2.48,12
games_video,webshots,147,45,USA,Corte Madera,0,0,4,10,0,2007-10-01,3.2666666666666666,8
mobile,enfora,255,96,USA,Richardson,0,0,2,4,19000000,2010-11-08,2.65625,6
security,hypercom,514,157,USA,Scottsdale,0,0,1,11,0,2010-11-17,3.2738853503184715,8
games_video,wireimage,226,48,USA,New York,0,0,0,6,15000000,2007-04-26,4.708333333333333,9
NA,seismic,232,126,USA,Hanover,0,0,2,1,0,2010-04-28,1.8412698412698412,7
web,the pirate bay,82,90,SWE,Stockholm,0,0,1,3,0,2009-06-30,0.9111111111111111,14
enterprise,sun microsystems,180,86,USA,Santa Clara,2,2,4,363,0,2009-04-20,2.0930232558139537,16
games_video,jupiter shop channel,102,61,JPN,Tokyo,0,0,0,0,0,2008-12-09,1.6721311475409837,20
transportation,hornbeck offshore,250,82,USA,Covington,0,0,0,4,0,2013-08-29,3.048780487804878,17
NA,parmed pharmaceuticals,0,0,NA,NA,0,0,0,0,0,2006-04-01,NaN,22
enterprise,searchamerica,209,51,USA,Maple Grove,0,0,0,0,0,2008-12-10,4.098039215686274,13
mobile,android,114,16,USA,Palo Alto,0,0,4,4,0,2012-06-27,7.125,7
NA,vacation rentals austin texas,0,0,NA,NA,0,0,0,0,0,2007-03-09,NaN,29
software,cyence international,0,0,USA,BIRMINGHAM,0,0,0,0,0,2008-12-11,NaN,20
advertising,lespac,214,78,NA,NA,0,0,0,0,0,2011-11-14,2.7435897435897436,6
biotech,eurand,278,111,NLD,Amsterdam,0,0,0,11,0,2010-12-01,2.5045045045045047,6
web,atom entertainment,231,61,USA,San Francisco,0,0,0,9,22900000,2006-08-01,3.7868852459016393,18
software,autonomy,160,82,USA,San Francisco,0,0,4,28,0,2011-08-18,1.951219512195122,8
NA,epag domainservices,0,0,NA,NA,0,0,0,0,0,2011-08-02,NaN,19
games_video,on2 technologies,194,84,USA,Clifton Park,0,0,2,12,5240000,2010-02-19,2.3095238095238093,16
NA,vacation rentals kingston plantation travel packages,0,0,NA,NA,0,0,0,0,0,2008-04-06,NaN,52
software,waban software,326,81,USA,Cambridge,0,0,0,1,0,2009-04-22,4.0246913580246915,14
software,qumas,171,101,USA,Jersey City,0,0,0,5,10000000,2013-12-09,1.693069306930693,5
mobile,dukenet communications,239,39,USA,Charlotte,0,0,0,3,0,2013-10-07,6.128205128205129,22
biotech,penwest,172,70,NA,NA,0,0,0,1,0,2010-08-10,2.4571428571428573,7
web,xoopit,171,41,USA,San Francisco,0,0,3,4,6500000,2009-07-23,4.170731707317073,6
biotech,facet biotech,115,90,USA,Redwood City,0,0,1,6,0,2010-03-09,1.2777777777777777,13
network_hosting,bresnan communications,141,31,USA,Bethpage,0,0,1,4,0,2010-06-14,4.548387096774194,22
NA,virtual hr,0,0,NA,NA,0,0,0,0,0,2012-11-18,NaN,10
hardware,gateway,155,46,USA,Irvine,0,0,2,32,0,2007-10-16,3.369565217391304,7
NA,huizhou dongri digital,0,0,NA,NA,0,0,0,0,0,2010-01-20,NaN,22
software,vebnet holdings,635,85,GBR,Edinburgh,0,0,0,2,0,2008-09-16,7.470588235294118,15
NA,ocatalica,134,99,USA,Huntsville,0,0,0,0,0,2007-05-03,1.3535353535353536,9
web,mynewplace,307,118,USA,San Francisco,0,0,0,6,20000000,2011-08-22,2.6016949152542375,10
ecommerce,half,132,56,NA,NA,0,0,2,9,0,2000-06-13,2.357142857142857,4
mobile,fonestarz media,229,56,GBR,Cambridgeshire,0,0,1,1,6975497,2010-12-17,4.089285714285714,15
hardware,eclipse electronic systems,319,81,USA,Richardson,0,0,0,0,0,2011-01-03,3.9382716049382718,26
software,kimbi technologies,0,0,NA,NA,0,0,0,0,0,2005-08-08,NaN,18
software,bea systems,96,85,USA,NA,0,0,3,96,0,2008-01-16,1.1294117647058823,11
NA,antamob,0,0,NA,NA,0,0,0,0,0,2010-01-11,NaN,7
web,qwitter,327,91,NA,NA,0,0,2,0,0,2011-04-20,3.5934065934065935,7
web,viki,500,248,USA,San Francisco,1,1,3,19,24300000,2013-09-01,2.0161290322580645,4
biotech,apatech,163,61,GBR,"Elstree, Hertfordshire",0,0,1,3,0,2010-03-02,2.6721311475409837,7
NA,sammsoft,186,56,NA,NA,0,0,0,0,0,2009-12-08,3.3214285714285716,8
enterprise,labour solutions australia,285,73,AUS,Milton,0,0,0,1,0,2013-10-31,3.904109589041096,26
software,division 5 technology,349,56,NA,NA,0,0,0,0,0,2010-12-17,6.232142857142857,21
travel,stayz,478,472,AUS,NA,0,0,0,0,0,2013-12-04,1.0127118644067796,5
games_video,playdom,318,94,USA,Palo Alto,1,1,3,37,76000000,2010-07-27,3.382978723404255,7
software,borland,135,64,USA,Austin,0,0,1,36,0,2009-05-06,2.109375,7
other,3pd,125,125,USA,Marietta,0,0,0,0,0,2013-08-16,1,3
other,chemlogic,267,80,USA,Rayne,0,0,0,0,0,2013-10-07,3.3375,9
web,rent,191,55,USA,Santa Monica,0,0,5,15,0,2004-12-01,3.4727272727272727,4
analytics,topsy labs,284,78,USA,San Francisco,0,0,3,18,35200000,2013-12-02,3.641025641025641,10
other,premier nutrition,573,132,USA,Carlsbad,0,0,0,0,0,2013-08-02,4.340909090909091,17
NA,vacation rentals in south dakota,0,0,NA,NA,0,0,0,0,0,2010-02-04,NaN,32
NA,rohs customer services,0,0,NA,NA,0,0,0,0,0,2006-03-27,NaN,22
hardware,modality,106,28,USA,Durham,0,0,0,1,0,2010-11-17,3.7857142857142856,8
NA,golfsmith,296,72,USA,Austin,0,0,1,1,125000000,2013-09-18,4.111111111111111,9
ecommerce,youbride,235,74,JPN,NA,0,0,0,0,0,2013-10-02,3.175675675675676,8
software,nstein technologies,124,64,CAN,Montreal,0,0,3,9,0,2010-02-22,1.9375,19
biotech,vidus ocular,0,0,USA,NA,0,0,1,3,0,2008-05-06,NaN,12
biotech,acton pharmaceuticals,335,62,USA,Marlborough,0,0,1,4,36700005,2013-08-30,5.403225806451613,21
advertising,adap tv,976,261,USA,San Mateo,0,0,3,27,48500000,2013-08-07,3.739463601532567,7
public_relations,market leader,288,71,USA,"Kirkland,",0,0,2,7,0,2013-05-08,4.056338028169014,13
other,alpha minerals,302,176,GBR,Vancouver,0,0,0,0,0,2013-09-03,1.7159090909090908,14
web,groople,268,61,NA,NA,0,0,0,1,0,2009-01-27,4.39344262295082,7
software,terremark worldwide,158,75,USA,Miami,0,0,2,12,0,2009-11-12,2.1066666666666665,19
web,upcoming,200,57,USA,Santa Clara,0,0,5,4,0,2005-10-05,3.508771929824561,8
software,systems pathology company,208,81,USA,Seattle,0,0,0,0,0,2009-08-01,2.567901234567901,25
NA,ge asset intelligence,0,0,NA,NA,0,0,0,0,0,2010-01-07,NaN,21
news,patch,300,103,USA,New York,0,0,3,12,0,2009-06-11,2.912621359223301,5
NA,quorum systems,400,58,USA,Carlsbad,0,0,0,2,30000000,2007-11-19,6.896551724137931,14
NA,360naija forum,0,0,NA,NA,0,0,0,0,0,2011-09-25,NaN,14
NA,centerbeam,175,86,USA,Sunnyvale,0,0,1,7,1000000,2013-06-17,2.0348837209302326,10
